distro_dir,package,bbappend,pure,variable,added_dep,inferred_origin
meta-ros2-humble,ouster-msgs,meta-ros2-humble/recipes-bbappends/ros2-ouster-drivers/ouster-msgs_0.4.3-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-pytest,buildtool_export_depend (direct-native gap)
meta-ros2-humble,ouster-msgs,meta-ros2-humble/recipes-bbappends/ros2-ouster-drivers/ouster-msgs_0.4.3-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-ros,buildtool_export_depend (direct-native gap)
meta-ros2-humble,ouster-msgs,meta-ros2-humble/recipes-bbappends/ros2-ouster-drivers/ouster-msgs_0.4.3-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,ouster-msgs,meta-ros2-humble/recipes-bbappends/ros2-ouster-drivers/ouster-msgs_0.4.3-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-adapter-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,ouster-msgs,meta-ros2-humble/recipes-bbappends/ros2-ouster-drivers/ouster-msgs_0.4.3-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,ouster-msgs,meta-ros2-humble/recipes-bbappends/ros2-ouster-drivers/ouster-msgs_0.4.3-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,ouster-msgs,meta-ros2-humble/recipes-bbappends/ros2-ouster-drivers/ouster-msgs_0.4.3-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-py-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,ouster-msgs,meta-ros2-humble/recipes-bbappends/ros2-ouster-drivers/ouster-msgs_0.4.3-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,ouster-msgs,meta-ros2-humble/recipes-bbappends/ros2-ouster-drivers/ouster-msgs_0.4.3-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,ouster-msgs,meta-ros2-humble/recipes-bbappends/ros2-ouster-drivers/ouster-msgs_0.4.3-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,ouster-msgs,meta-ros2-humble/recipes-bbappends/ros2-ouster-drivers/ouster-msgs_0.4.3-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-introspection-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,plansys2-msgs,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-msgs_2.0.9-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-ros-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,plansys2-msgs,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-msgs_2.0.9-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,plansys2-msgs,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-msgs_2.0.9-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-adapter-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,plansys2-msgs,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-msgs_2.0.9-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,plansys2-msgs,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-msgs_2.0.9-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,plansys2-msgs,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-msgs_2.0.9-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-py-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,plansys2-msgs,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-msgs_2.0.9-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,plansys2-msgs,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-msgs_2.0.9-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,plansys2-msgs,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-msgs_2.0.9-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,plansys2-msgs,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-msgs_2.0.9-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-introspection-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,plansys2-pddl-parser,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-pddl-parser_2.0.9-1.bbappend,True,ROS_BUILD_DEPENDS,ament-cmake-ros-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-humble,plansys2-pddl-parser,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-pddl-parser_2.0.9-1.bbappend,True,ROS_BUILD_DEPENDS,python3-numpy-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-humble,plansys2-pddl-parser,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-pddl-parser_2.0.9-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-adapter-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-humble,plansys2-pddl-parser,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-pddl-parser_2.0.9-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-generator-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-humble,plansys2-pddl-parser,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-pddl-parser_2.0.9-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-generator-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-humble,plansys2-pddl-parser,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-pddl-parser_2.0.9-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-generator-py-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-humble,plansys2-pddl-parser,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-pddl-parser_2.0.9-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-humble,plansys2-pddl-parser,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-pddl-parser_2.0.9-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-humble,plansys2-pddl-parser,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-pddl-parser_2.0.9-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-humble,plansys2-pddl-parser,meta-ros2-humble/recipes-bbappends/ros2-planning-system/plansys2-pddl-parser_2.0.9-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-humble,ros2cli-test-interfaces,meta-ros2-humble/recipes-bbappends/ros2cli/ros2cli-test-interfaces_0.18.18-1.bbappend,True,DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-humble,ros2cli-test-interfaces,meta-ros2-humble/recipes-bbappends/ros2cli/ros2cli-test-interfaces_0.18.18-1.bbappend,True,DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-humble,rosbag2-cpp,meta-ros2-humble/recipes-bbappends/rosbag2/rosbag2-cpp_0.15.16-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-cmake,build_export_depend (target-space gap)
meta-ros2-humble,rosbag2-interfaces,meta-ros2-humble/recipes-bbappends/rosbag2/rosbag2-interfaces_0.15.16-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-humble,rosbag2-interfaces,meta-ros2-humble/recipes-bbappends/rosbag2/rosbag2-interfaces_0.15.16-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-humble,rosbag2-storage-mcap,meta-ros2-humble/recipes-bbappends/rosbag2-storage-mcap/rosbag2-storage-mcap_0.15.16-1.bbappend,True,ROS_BUILD_DEPENDS,zstd,build_export_depend (target-space gap)
meta-ros2-humble,rosapi-msgs,meta-ros2-humble/recipes-bbappends/rosbridge-suite/rosapi-msgs_2.0.7-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-humble,rosapi-msgs,meta-ros2-humble/recipes-bbappends/rosbridge-suite/rosapi-msgs_2.0.7-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-humble,rosapi,meta-ros2-humble/recipes-bbappends/rosbridge-suite/rosapi_2.0.7-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-adapter-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosapi,meta-ros2-humble/recipes-bbappends/rosbridge-suite/rosapi_2.0.7-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosapi,meta-ros2-humble/recipes-bbappends/rosbridge-suite/rosapi_2.0.7-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosbridge-library,meta-ros2-humble/recipes-bbappends/rosbridge-suite/rosbridge-library_2.0.7-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosbridge-library,meta-ros2-humble/recipes-bbappends/rosbridge-suite/rosbridge-library_2.0.7-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-adapter-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosbridge-library,meta-ros2-humble/recipes-bbappends/rosbridge-suite/rosbridge-library_2.0.7-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosbridge-library,meta-ros2-humble/recipes-bbappends/rosbridge-suite/rosbridge-library_2.0.7-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosbridge-library,meta-ros2-humble/recipes-bbappends/rosbridge-suite/rosbridge-library_2.0.7-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-py-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosbridge-library,meta-ros2-humble/recipes-bbappends/rosbridge-suite/rosbridge-library_2.0.7-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosbridge-library,meta-ros2-humble/recipes-bbappends/rosbridge-suite/rosbridge-library_2.0.7-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosbridge-library,meta-ros2-humble/recipes-bbappends/rosbridge-suite/rosbridge-library_2.0.7-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosbridge-library,meta-ros2-humble/recipes-bbappends/rosbridge-suite/rosbridge-library_2.0.7-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-introspection-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosbridge-server,meta-ros2-humble/recipes-bbappends/rosbridge-suite/rosbridge-server_2.0.7-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-gmock,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosbridge-server,meta-ros2-humble/recipes-bbappends/rosbridge-suite/rosbridge-server_2.0.7-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-gtest,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosbridge-server,meta-ros2-humble/recipes-bbappends/rosbridge-suite/rosbridge-server_2.0.7-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-pytest,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosbridge-server,meta-ros2-humble/recipes-bbappends/rosbridge-suite/rosbridge-server_2.0.7-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-ros,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosidl-generator-c,meta-ros2-humble/recipes-bbappends/rosidl/rosidl-generator-c_3.1.9-1.bbappend,True,DEPENDS,rosidl-runtime-c,build_export_depend (target-space gap)
meta-ros2-humble,rosidl-generator-c,meta-ros2-humble/recipes-bbappends/rosidl/rosidl-generator-c_3.1.9-1.bbappend,True,DEPENDS,rosidl-cmake,build_export_depend (target-space gap)
meta-ros2-humble,rosidl-default-runtime,meta-ros2-humble/recipes-bbappends/rosidl-defaults/rosidl-default-runtime_1.2.1-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-parser-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosidl-default-runtime,meta-ros2-humble/recipes-bbappends/rosidl-defaults/rosidl-default-runtime_1.2.1-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-adapter-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosidl-default-runtime,meta-ros2-humble/recipes-bbappends/rosidl-defaults/rosidl-default-runtime_1.2.1-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosidl-default-runtime,meta-ros2-humble/recipes-bbappends/rosidl-defaults/rosidl-default-runtime_1.2.1-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-lark-parser-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,rosidl-default-runtime,meta-ros2-humble/recipes-bbappends/rosidl-defaults/rosidl-default-runtime_1.2.1-1.bbappend,True,ROS_BUILD_DEPENDS,python3,build_export_depend (target-space gap)
meta-ros2-humble,rosidl-default-runtime,meta-ros2-humble/recipes-bbappends/rosidl-defaults/rosidl-default-runtime_1.2.1-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-c,build_export_depend (target-space gap)
meta-ros2-humble,rosidl-default-runtime,meta-ros2-humble/recipes-bbappends/rosidl-defaults/rosidl-default-runtime_1.2.1-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-cpp,build_export_depend (target-space gap)
meta-ros2-humble,rosidl-default-runtime,meta-ros2-humble/recipes-bbappends/rosidl-defaults/rosidl-default-runtime_1.2.1-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-runtime-c,build_export_depend (target-space gap)
meta-ros2-humble,rosidl-default-runtime,meta-ros2-humble/recipes-bbappends/rosidl-defaults/rosidl-default-runtime_1.2.1-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-runtime-cpp,build_export_depend (target-space gap)
meta-ros2-humble,rosidl-default-runtime,meta-ros2-humble/recipes-bbappends/rosidl-defaults/rosidl-default-runtime_1.2.1-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-c,build_export_depend (target-space gap)
meta-ros2-humble,rosidl-default-runtime,meta-ros2-humble/recipes-bbappends/rosidl-defaults/rosidl-default-runtime_1.2.1-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-cpp,build_export_depend (target-space gap)
meta-ros2-humble,rosidl-default-runtime,meta-ros2-humble/recipes-bbappends/rosidl-defaults/rosidl-default-runtime_1.2.1-1.bbappend,True,ROS_BUILD_DEPENDS,rmw,build_export_depend (target-space gap)
meta-ros2-humble,rosidl-typesupport-fastrtps-c,meta-ros2-humble/recipes-bbappends/rosidl-typesupport-fastrtps/rosidl-typesupport-fastrtps-c_2.2.4-1.bbappend,True,ROS_BUILD_DEPENDS,fastcdr,build_export_depend (target-space gap)
meta-ros2-humble,rosidl-typesupport-fastrtps-c,meta-ros2-humble/recipes-bbappends/rosidl-typesupport-fastrtps/rosidl-typesupport-fastrtps-c_2.2.4-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp,build_export_depend (target-space gap)
meta-ros2-humble,rosidl-typesupport-fastrtps-cpp,meta-ros2-humble/recipes-bbappends/rosidl-typesupport-fastrtps/rosidl-typesupport-fastrtps-cpp_2.2.4-1.bbappend,True,ROS_BUILD_DEPENDS,fastcdr,build_export_depend (target-space gap)
meta-ros2-humble,rtabmap-msgs,meta-ros2-humble/recipes-bbappends/rtabmap-ros/rtabmap-msgs_0.23.7-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-default-generators-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,schunk-svh-tests,meta-ros2-humble/recipes-bbappends/schunk-svh-ros-driver/schunk-svh-tests_2.1.1-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,septentrio-gnss-driver,meta-ros2-humble/recipes-bbappends/septentrio-gnss-driver/septentrio-gnss-driver_1.4.7-2.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-ros-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,septentrio-gnss-driver,meta-ros2-humble/recipes-bbappends/septentrio-gnss-driver/septentrio-gnss-driver_1.4.7-2.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,septentrio-gnss-driver,meta-ros2-humble/recipes-bbappends/septentrio-gnss-driver/septentrio-gnss-driver_1.4.7-2.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-adapter-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,septentrio-gnss-driver,meta-ros2-humble/recipes-bbappends/septentrio-gnss-driver/septentrio-gnss-driver_1.4.7-2.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,septentrio-gnss-driver,meta-ros2-humble/recipes-bbappends/septentrio-gnss-driver/septentrio-gnss-driver_1.4.7-2.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,septentrio-gnss-driver,meta-ros2-humble/recipes-bbappends/septentrio-gnss-driver/septentrio-gnss-driver_1.4.7-2.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-py-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,septentrio-gnss-driver,meta-ros2-humble/recipes-bbappends/septentrio-gnss-driver/septentrio-gnss-driver_1.4.7-2.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,septentrio-gnss-driver,meta-ros2-humble/recipes-bbappends/septentrio-gnss-driver/septentrio-gnss-driver_1.4.7-2.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,septentrio-gnss-driver,meta-ros2-humble/recipes-bbappends/septentrio-gnss-driver/septentrio-gnss-driver_1.4.7-2.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,septentrio-gnss-driver,meta-ros2-humble/recipes-bbappends/septentrio-gnss-driver/septentrio-gnss-driver_1.4.7-2.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-introspection-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,sick-safetyscanners2-interfaces,meta-ros2-humble/recipes-bbappends/sick-safetyscanners2-interfaces/sick-safetyscanners2-interfaces_1.0.1-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-ros-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,sick-safetyscanners2-interfaces,meta-ros2-humble/recipes-bbappends/sick-safetyscanners2-interfaces/sick-safetyscanners2-interfaces_1.0.1-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,sick-safetyscanners2-interfaces,meta-ros2-humble/recipes-bbappends/sick-safetyscanners2-interfaces/sick-safetyscanners2-interfaces_1.0.1-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-adapter-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,sick-safetyscanners2-interfaces,meta-ros2-humble/recipes-bbappends/sick-safetyscanners2-interfaces/sick-safetyscanners2-interfaces_1.0.1-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,sick-safetyscanners2-interfaces,meta-ros2-humble/recipes-bbappends/sick-safetyscanners2-interfaces/sick-safetyscanners2-interfaces_1.0.1-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,sick-safetyscanners2-interfaces,meta-ros2-humble/recipes-bbappends/sick-safetyscanners2-interfaces/sick-safetyscanners2-interfaces_1.0.1-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-py-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,sick-safetyscanners2-interfaces,meta-ros2-humble/recipes-bbappends/sick-safetyscanners2-interfaces/sick-safetyscanners2-interfaces_1.0.1-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,sick-safetyscanners2-interfaces,meta-ros2-humble/recipes-bbappends/sick-safetyscanners2-interfaces/sick-safetyscanners2-interfaces_1.0.1-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,sick-safetyscanners2-interfaces,meta-ros2-humble/recipes-bbappends/sick-safetyscanners2-interfaces/sick-safetyscanners2-interfaces_1.0.1-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,sick-safetyscanners2-interfaces,meta-ros2-humble/recipes-bbappends/sick-safetyscanners2-interfaces/sick-safetyscanners2-interfaces_1.0.1-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-introspection-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,simple-launch,meta-ros2-humble/recipes-bbappends/simple-launch/simple-launch_1.11.1-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,smacc2-msgs,meta-ros2-humble/recipes-bbappends/smacc2/smacc2-msgs_2.3.20-2.bbappend,True,DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-humble,smacc2-msgs,meta-ros2-humble/recipes-bbappends/smacc2/smacc2-msgs_2.3.20-2.bbappend,True,DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-humble,soccer-vision-attribute-msgs,meta-ros2-humble/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_0.1.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-ros-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,soccer-vision-attribute-msgs,meta-ros2-humble/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_0.1.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-adapter-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,soccer-vision-attribute-msgs,meta-ros2-humble/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_0.1.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,soccer-vision-attribute-msgs,meta-ros2-humble/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_0.1.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,soccer-vision-attribute-msgs,meta-ros2-humble/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_0.1.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,soccer-vision-attribute-msgs,meta-ros2-humble/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_0.1.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-py-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,soccer-vision-attribute-msgs,meta-ros2-humble/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_0.1.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,soccer-vision-attribute-msgs,meta-ros2-humble/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_0.1.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,soccer-vision-attribute-msgs,meta-ros2-humble/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_0.1.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,soccer-vision-attribute-msgs,meta-ros2-humble/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_0.1.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-introspection-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,soccer-vision-attribute-msgs,meta-ros2-humble/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_0.1.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-humble,soccer-object-msgs,meta-ros2-humble/recipes-bbappends/soccer-object-msgs/soccer-object-msgs_1.0.1-4.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-ros-native,buildtool_export_depend (direct-native gap)
meta-ros2-humble,soccer-object-msgs,meta-ros2-humble/recipes-bbappends/soccer-object-msgs/soccer-object-msgs_1.0.1-4.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
