distro_dir,package,bbappend,pure,variable,added_dep,inferred_origin
meta-ros2-kilted,nao-lola-sensor-msgs,meta-ros2-kilted/recipes-bbappends/nao-lola/nao-lola-sensor-msgs_1.3.0-2.bbappend,True,ROS_BUILD_DEPENDS,service-msgs,build_export_depend (target-space gap)
meta-ros2-kilted,map-msgs,meta-ros2-kilted/recipes-bbappends/navigation-msgs/map-msgs_2.5.0-2.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-parser-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,map-msgs,meta-ros2-kilted/recipes-bbappends/navigation-msgs/map-msgs_2.5.0-2.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-adapter-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,map-msgs,meta-ros2-kilted/recipes-bbappends/navigation-msgs/map-msgs_2.5.0-2.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,map-msgs,meta-ros2-kilted/recipes-bbappends/navigation-msgs/map-msgs_2.5.0-2.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,map-msgs,meta-ros2-kilted/recipes-bbappends/navigation-msgs/map-msgs_2.5.0-2.bbappend,False,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,map-msgs,meta-ros2-kilted/recipes-bbappends/navigation-msgs/map-msgs_2.5.0-2.bbappend,False,ROS_BUILDTOOL_DEPENDS,python3-lark-parser-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,map-msgs,meta-ros2-kilted/recipes-bbappends/navigation-msgs/map-msgs_2.5.0-2.bbappend,False,ROS_BUILD_DEPENDS,rosidl-typesupport-c,build_export_depend (target-space gap)
meta-ros2-kilted,map-msgs,meta-ros2-kilted/recipes-bbappends/navigation-msgs/map-msgs_2.5.0-2.bbappend,False,ROS_BUILD_DEPENDS,rosidl-typesupport-cpp,build_export_depend (target-space gap)
meta-ros2-kilted,map-msgs,meta-ros2-kilted/recipes-bbappends/navigation-msgs/map-msgs_2.5.0-2.bbappend,False,ROS_BUILD_DEPENDS,service-msgs,build_export_depend (target-space gap)
meta-ros2-kilted,dwb-msgs,meta-ros2-kilted/recipes-bbappends/navigation2/dwb-msgs_1.4.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-ros-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,dwb-msgs,meta-ros2-kilted/recipes-bbappends/navigation2/dwb-msgs_1.4.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,dwb-msgs,meta-ros2-kilted/recipes-bbappends/navigation2/dwb-msgs_1.4.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-adapter-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,dwb-msgs,meta-ros2-kilted/recipes-bbappends/navigation2/dwb-msgs_1.4.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,dwb-msgs,meta-ros2-kilted/recipes-bbappends/navigation2/dwb-msgs_1.4.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,dwb-msgs,meta-ros2-kilted/recipes-bbappends/navigation2/dwb-msgs_1.4.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-py-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,dwb-msgs,meta-ros2-kilted/recipes-bbappends/navigation2/dwb-msgs_1.4.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,dwb-msgs,meta-ros2-kilted/recipes-bbappends/navigation2/dwb-msgs_1.4.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,dwb-msgs,meta-ros2-kilted/recipes-bbappends/navigation2/dwb-msgs_1.4.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,dwb-msgs,meta-ros2-kilted/recipes-bbappends/navigation2/dwb-msgs_1.4.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-introspection-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,nmea-msgs,meta-ros2-kilted/recipes-bbappends/nmea-msgs/nmea-msgs_2.1.0-3.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-kilted,nmea-msgs,meta-ros2-kilted/recipes-bbappends/nmea-msgs/nmea-msgs_2.1.0-3.bbappend,True,ROS_BUILD_DEPENDS,rosidl-adapter-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,nmea-msgs,meta-ros2-kilted/recipes-bbappends/nmea-msgs/nmea-msgs_2.1.0-3.bbappend,True,ROS_BUILD_DEPENDS,ament-cmake-ros-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,nmea-msgs,meta-ros2-kilted/recipes-bbappends/nmea-msgs/nmea-msgs_2.1.0-3.bbappend,True,ROS_BUILD_DEPENDS,python3-numpy-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,nmea-msgs,meta-ros2-kilted/recipes-bbappends/nmea-msgs/nmea-msgs_2.1.0-3.bbappend,True,ROS_BUILD_DEPENDS,rosidl-generator-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,nmea-msgs,meta-ros2-kilted/recipes-bbappends/nmea-msgs/nmea-msgs_2.1.0-3.bbappend,True,ROS_BUILD_DEPENDS,rosidl-generator-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,nmea-msgs,meta-ros2-kilted/recipes-bbappends/nmea-msgs/nmea-msgs_2.1.0-3.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,nmea-msgs,meta-ros2-kilted/recipes-bbappends/nmea-msgs/nmea-msgs_2.1.0-3.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,nmea-msgs,meta-ros2-kilted/recipes-bbappends/nmea-msgs/nmea-msgs_2.1.0-3.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,nmea-msgs,meta-ros2-kilted/recipes-bbappends/nmea-msgs/nmea-msgs_2.1.0-3.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,nmea-msgs,meta-ros2-kilted/recipes-bbappends/nmea-msgs/nmea-msgs_2.1.0-3.bbappend,True,ROS_BUILD_DEPENDS,rosidl-generator-py-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,novatel-gps-msgs,meta-ros2-kilted/recipes-bbappends/novatel-gps-driver/novatel-gps-msgs_4.3.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-default-runtime-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,novatel-gps-msgs,meta-ros2-kilted/recipes-bbappends/novatel-gps-driver/novatel-gps-msgs_4.3.0-1.bbappend,True,ROS_BUILD_DEPENDS,service-msgs,build_export_depend (target-space gap)
meta-ros2-kilted,object-recognition-msgs,meta-ros2-kilted/recipes-bbappends/object-recognition-msgs/object-recognition-msgs_2.0.0-5.bbappend,False,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,object-recognition-msgs,meta-ros2-kilted/recipes-bbappends/object-recognition-msgs/object-recognition-msgs_2.0.0-5.bbappend,False,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,octomap-msgs,meta-ros2-kilted/recipes-bbappends/octomap-msgs/octomap-msgs_2.0.1-2.bbappend,False,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-kilted,octomap-msgs,meta-ros2-kilted/recipes-bbappends/octomap-msgs/octomap-msgs_2.0.1-2.bbappend,False,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,octomap-msgs,meta-ros2-kilted/recipes-bbappends/octomap-msgs/octomap-msgs_2.0.1-2.bbappend,False,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,octomap-msgs,meta-ros2-kilted/recipes-bbappends/octomap-msgs/octomap-msgs_2.0.1-2.bbappend,False,ROS_BUILD_DEPENDS,service-msgs,build_export_depend (target-space gap)
meta-ros2-kilted,octomap-ros,meta-ros2-kilted/recipes-bbappends/octomap-ros/octomap-ros_0.4.4-2.bbappend,True,ROS_BUILD_DEPENDS,service-msgs,build_export_depend (target-space gap)
meta-ros2-kilted,ompl,meta-ros2-kilted/recipes-bbappends/ompl/ompl_%.bbappend,False,DEPENDS,chrpath-replacement-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-ros,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-gmock,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-gtest,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-pytest,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-adapter-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-py-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-type-description-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-introspection-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-core-generators,build_export_depend (target-space gap)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-core-runtime,build_export_depend (target-space gap)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-kilted,ouster-sensor-msgs,meta-ros2-kilted/recipes-bbappends/ouster-ros/ouster-sensor-msgs_0.14.2-1.bbappend,True,ROS_BUILD_DEPENDS,service-msgs,build_export_depend (target-space gap)
meta-ros2-kilted,pal-statistics-msgs,meta-ros2-kilted/recipes-bbappends/pal-statistics/pal-statistics-msgs_2.7.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-default-runtime-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,pcl-msgs,meta-ros2-kilted/recipes-bbappends/pcl-msgs/pcl-msgs_1.0.0-9.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-parser-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,pcl-msgs,meta-ros2-kilted/recipes-bbappends/pcl-msgs/pcl-msgs_1.0.0-9.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-adapter-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,pcl-msgs,meta-ros2-kilted/recipes-bbappends/pcl-msgs/pcl-msgs_1.0.0-9.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,pcl-msgs,meta-ros2-kilted/recipes-bbappends/pcl-msgs/pcl-msgs_1.0.0-9.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,pcl-msgs,meta-ros2-kilted/recipes-bbappends/pcl-msgs/pcl-msgs_1.0.0-9.bbappend,False,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,pcl-msgs,meta-ros2-kilted/recipes-bbappends/pcl-msgs/pcl-msgs_1.0.0-9.bbappend,False,ROS_BUILDTOOL_DEPENDS,python3-lark-parser-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,pcl-msgs,meta-ros2-kilted/recipes-bbappends/pcl-msgs/pcl-msgs_1.0.0-9.bbappend,False,ROS_BUILD_DEPENDS,rosidl-typesupport-c,build_export_depend (target-space gap)
meta-ros2-kilted,pcl-msgs,meta-ros2-kilted/recipes-bbappends/pcl-msgs/pcl-msgs_1.0.0-9.bbappend,False,ROS_BUILD_DEPENDS,rosidl-typesupport-cpp,build_export_depend (target-space gap)
meta-ros2-kilted,pcl-msgs,meta-ros2-kilted/recipes-bbappends/pcl-msgs/pcl-msgs_1.0.0-9.bbappend,False,ROS_BUILD_DEPENDS,service-msgs,build_export_depend (target-space gap)
meta-ros2-kilted,pcl-ros,meta-ros2-kilted/recipes-bbappends/perception-pcl/pcl-ros_2.8.0-1.bbappend,False,ROS_BUILD_DEPENDS,ament-cmake-gmock,build_export_depend (target-space gap)
meta-ros2-kilted,pcl-ros,meta-ros2-kilted/recipes-bbappends/perception-pcl/pcl-ros_2.8.0-1.bbappend,False,ROS_BUILD_DEPENDS,ament-cmake-gtest,build_export_depend (target-space gap)
meta-ros2-kilted,pcl-ros,meta-ros2-kilted/recipes-bbappends/perception-pcl/pcl-ros_2.8.0-1.bbappend,False,ROS_BUILD_DEPENDS,ament-cmake-pytest,build_export_depend (target-space gap)
meta-ros2-kilted,pcl-ros,meta-ros2-kilted/recipes-bbappends/perception-pcl/pcl-ros_2.8.0-1.bbappend,False,ROS_BUILD_DEPENDS,ament-cmake-ros-core,build_export_depend (target-space gap)
meta-ros2-kilted,libphidget22,meta-ros2-kilted/recipes-bbappends/phidgets-drivers/libphidget22_2.4.0-1.bbappend,False,DEPENDS,${PN}-upstream,build_export_depend (target-space gap)
meta-ros2-kilted,phidgets-msgs,meta-ros2-kilted/recipes-bbappends/phidgets-drivers/phidgets-msgs_2.4.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-default-generators-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,phidgets-msgs,meta-ros2-kilted/recipes-bbappends/phidgets-drivers/phidgets-msgs_2.4.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-default-runtime-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,phidgets-msgs,meta-ros2-kilted/recipes-bbappends/phidgets-drivers/phidgets-msgs_2.4.0-1.bbappend,True,ROS_BUILD_DEPENDS,service-msgs,build_export_depend (target-space gap)
meta-ros2-kilted,pick-ik,meta-ros2-kilted/recipes-bbappends/pick-ik/pick-ik_1.1.1-2.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-default-generators-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,pick-ik,meta-ros2-kilted/recipes-bbappends/pick-ik/pick-ik_1.1.1-2.bbappend,False,ROS_BUILDTOOL_DEPENDS,generate-parameter-library-py-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,pinocchio,meta-ros2-kilted/recipes-bbappends/pinocchio/pinocchio_%.bbappend,False,ROS_BUILDTOOL_DEPENDS,clang-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,pinocchio,meta-ros2-kilted/recipes-bbappends/pinocchio/pinocchio_%.bbappend,False,ROS_BUILDTOOL_DEPENDS,doxygen-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,pinocchio,meta-ros2-kilted/recipes-bbappends/pinocchio/pinocchio_%.bbappend,False,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,plotjuggler-msgs,meta-ros2-kilted/recipes-bbappends/plotjuggler-msgs/plotjuggler-msgs_0.2.3-5.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-kilted,plotjuggler-msgs,meta-ros2-kilted/recipes-bbappends/plotjuggler-msgs/plotjuggler-msgs_0.2.3-5.bbappend,True,ROS_BUILD_DEPENDS,rosidl-adapter-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,plotjuggler-msgs,meta-ros2-kilted/recipes-bbappends/plotjuggler-msgs/plotjuggler-msgs_0.2.3-5.bbappend,True,ROS_BUILD_DEPENDS,ament-cmake-ros-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,plotjuggler-msgs,meta-ros2-kilted/recipes-bbappends/plotjuggler-msgs/plotjuggler-msgs_0.2.3-5.bbappend,True,ROS_BUILD_DEPENDS,python3-numpy-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,plotjuggler-msgs,meta-ros2-kilted/recipes-bbappends/plotjuggler-msgs/plotjuggler-msgs_0.2.3-5.bbappend,True,ROS_BUILD_DEPENDS,rosidl-generator-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,plotjuggler-msgs,meta-ros2-kilted/recipes-bbappends/plotjuggler-msgs/plotjuggler-msgs_0.2.3-5.bbappend,True,ROS_BUILD_DEPENDS,rosidl-generator-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,plotjuggler-msgs,meta-ros2-kilted/recipes-bbappends/plotjuggler-msgs/plotjuggler-msgs_0.2.3-5.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,plotjuggler-msgs,meta-ros2-kilted/recipes-bbappends/plotjuggler-msgs/plotjuggler-msgs_0.2.3-5.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,plotjuggler-msgs,meta-ros2-kilted/recipes-bbappends/plotjuggler-msgs/plotjuggler-msgs_0.2.3-5.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,plotjuggler-msgs,meta-ros2-kilted/recipes-bbappends/plotjuggler-msgs/plotjuggler-msgs_0.2.3-5.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,plotjuggler-msgs,meta-ros2-kilted/recipes-bbappends/plotjuggler-msgs/plotjuggler-msgs_0.2.3-5.bbappend,True,ROS_BUILD_DEPENDS,rosidl-generator-py-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,plotjuggler-msgs,meta-ros2-kilted/recipes-bbappends/plotjuggler-msgs/plotjuggler-msgs_0.2.3-5.bbappend,True,ROS_BUILD_DEPENDS,std-msgs,build_export_depend (target-space gap)
meta-ros2-kilted,point-cloud-msg-wrapper,meta-ros2-kilted/recipes-bbappends/point-cloud-msg-wrapper/point-cloud-msg-wrapper_1.0.7-5.bbappend,True,ROS_BUILD_DEPENDS,service-msgs,build_export_depend (target-space gap)
meta-ros2-kilted,point-cloud-transport-tutorial,meta-ros2-kilted/recipes-bbappends/point-cloud-transport-tutorial/point-cloud-transport-tutorial_0.0.2-2.bbappend,True,ROS_BUILD_DEPENDS,point-cloud-transport-plugins,build_export_depend (target-space gap)
meta-ros2-kilted,pointcloud-to-laserscan,meta-ros2-kilted/recipes-bbappends/pointcloud-to-laserscan/pointcloud-to-laserscan_2.0.2-3.bbappend,True,DEPENDS,eigen3-cmake-module,build_export_depend (target-space gap)
meta-ros2-kilted,polygon-msgs,meta-ros2-kilted/recipes-bbappends/polygon-ros/polygon-msgs_1.2.0-2.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-default-generators-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,polygon-msgs,meta-ros2-kilted/recipes-bbappends/polygon-ros/polygon-msgs_1.2.0-2.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-default-runtime-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,polygon-rviz-plugins,meta-ros2-kilted/recipes-bbappends/polygon-ros/polygon-rviz-plugins_1.2.0-2.bbappend,False,ROS_BUILDTOOL_DEPENDS,ament-cmake-ros-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,proxsuite,meta-ros2-kilted/recipes-bbappends/proxsuite/proxsuite_0.6.5-2.bbappend,False,ROS_BUILD_DEPENDS,matio,build_export_depend (target-space gap)
meta-ros2-kilted,py-trees-ros-interfaces,meta-ros2-kilted/recipes-bbappends/py-trees-ros-interfaces/py-trees-ros-interfaces_2.1.1-2.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-default-generators-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,pybind11-json-vendor,meta-ros2-kilted/recipes-bbappends/pybind11-json-vendor/pybind11-json-vendor_0.5.0-2.bbappend,False,DEPENDS,python3-pybind11-json,build_export_depend (target-space gap)
meta-ros2-kilted,pybind11-vendor,meta-ros2-kilted/recipes-bbappends/pybind11-vendor/pybind11-vendor_3.2.0-2.bbappend,False,DEPENDS,python3-pybind11,build_export_depend (target-space gap)
meta-ros2-kilted,python-qt-binding,meta-ros2-kilted/recipes-bbappends/python-qt-binding/python-qt-binding_%.bbappend,False,DEPENDS,sip-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,python-qt-binding,meta-ros2-kilted/recipes-bbappends/python-qt-binding/python-qt-binding_%.bbappend,False,DEPENDS,python3-pyqt5-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,qt-gui-cpp,meta-ros2-kilted/recipes-bbappends/qt-gui-core/qt-gui-cpp_2.9.3-1.bbappend,False,DEPENDS,python3-pip-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-kilted,qt-gui-cpp,meta-ros2-kilted/recipes-bbappends/qt-gui-core/qt-gui-cpp_2.9.3-1.bbappend,False,ROS_BUILDTOOL_DEPENDS,python3-pyqt5-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,qt-gui-cpp,meta-ros2-kilted/recipes-bbappends/qt-gui-core/qt-gui-cpp_2.9.3-1.bbappend,False,ROS_BUILDTOOL_DEPENDS,python3-pyqt-builder-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,qt-gui-cpp,meta-ros2-kilted/recipes-bbappends/qt-gui-core/qt-gui-cpp_2.9.3-1.bbappend,False,ROS_BUILDTOOL_DEPENDS,sip-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,splsm-7,meta-ros2-kilted/recipes-bbappends/r2r-spl/splsm-7_3.0.1-4.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-cmake-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,splsm-7,meta-ros2-kilted/recipes-bbappends/r2r-spl/splsm-7_3.0.1-4.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-default-generators-native,buildtool_export_depend (direct-native gap)
meta-ros2-kilted,splsm-7,meta-ros2-kilted/recipes-bbappends/r2r-spl/splsm-7_3.0.1-4.bbappend,True,ROS_BUILD_DEPENDS,fastcdr,build_export_depend (target-space gap)
meta-ros2-kilted,splsm-7,meta-ros2-kilted/recipes-bbappends/r2r-spl/splsm-7_3.0.1-4.bbappend,True,ROS_BUILD_DEPENDS,rcutils,build_export_depend (target-space gap)
meta-ros2-kilted,splsm-7,meta-ros2-kilted/recipes-bbappends/r2r-spl/splsm-7_3.0.1-4.bbappend,True,ROS_BUILD_DEPENDS,rosidl-runtime-c,build_export_depend (target-space gap)
meta-ros2-kilted,splsm-7,meta-ros2-kilted/recipes-bbappends/r2r-spl/splsm-7_3.0.1-4.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-c,build_export_depend (target-space gap)
